Batter,Inns,Runs,Balls,Outs,Fifties,Centuries,Expected Runs,Expected Outs,Expected Fifties,Expected Centuries,Expected Runs 2,Expected Outs 2,Expected Fifties 2,Expected Centuries 2,Ave,SR,InnsPerCentury,expected_ave,expected_sr,expinnsPerCentury,Ave Ratio,SR Ratio,Cen Ratio,expected_ave_present,expected_sr_present,Adjusted Ave,Adjusted Sr,Present Centuries
SJ Rixon,6,40,98,3,0,0,69.40858499891618,3.822716404659175,0.23194444444444445,0.0,82.46944021459136,4.247584966508314,0.33612311415358137,0.029310876721361005,13.333333333333334,40.816326530612244,inf,18.156875282278364,70.82508673358794,inf,0.7343407456428945,0.5762975862513924,,19.41560695426996,84.15249001488914,14.257671287907971,48.49687687262501,
SJ Roberts,1,1,2,0,0,0,0.5874125874125874,0.1958041958041958,0.0,0.0,1.1179245283018868,0.15212264150943397,0.0010121457489878543,0.0,inf,50.0,inf,3.0,29.37062937062937,inf,inf,1.7023809523809523,,7.348837209302325,55.89622641509434,inf,95.15667115902964,
SJ Swanepoel,5,43,94,5,0,0,68.19455252918289,2.1011673151750974,0.859375,0.2777777777777778,80.15867880253147,2.299924150845007,0.9113015284854099,0.35201482167670217,8.6,45.744680851063826,inf,32.455555555555556,72.54739630764136,18.0,0.264977747346799,0.6305488987789569,0.0,34.85274884960039,85.275190215459,9.235202879010853,53.77017728352376,0.0
SK Atai,12,90,173,9,0,0,140.68533755622457,6.67377944331431,0.5535184608976467,0.09936229595536601,143.34547656414253,7.074859737736536,0.4860872950357492,0.08994354881624778,10.0,52.02312138728323,inf,21.080309703246332,81.32100436775987,120.77015617061078,0.4743763322632787,0.6397255148499871,0.0,20.261246424371254,82.8586569734928,9.611455765875705,53.00679699214615,0.0
SK Gupta,10,121,220,9,0,0,153.9859076418182,5.159720661989512,1.341872804671017,0.3277358287454624,185.20087681139842,5.330708660438364,1.7213180308492186,0.5720380012805332,13.444444444444445,55.00000000000001,inf,29.84384576789153,69.99359438264463,30.51237955361465,0.4504930279095962,0.7857861920809944,0.0,34.742261978385564,84.18221673245382,15.651146795071352,66.14922352713187,0.0
SK Patel,11,305,423,10,2,0,353.90794045933444,11.167974320331933,1.974875930521092,0.5438378825475599,360.7140546113916,10.349658678802532,2.0048633626679018,0.7744326076887448,30.5,72.10401891252955,inf,31.689537449510865,83.66617977762043,20.22661596958175,0.9624627701995939,0.8618060380452127,0.0,34.85274884960038,85.275190215459,33.54447320685709,73.49067382313662,0.0
SK Raina,194,5615,6005,159,36,5,4820.587940199656,153.79389096591325,30.642177344709534,4.2042835108761185,5086.019383774929,160.55398075505718,30.208549874716763,5.323243331909938,35.314465408805034,93.50541215653621,38.8,31.344469600994017,80.27623547376614,46.143415280662865,1.126656978355286,1.1647956783809736,1.1892632804294552,31.677940091278167,84.69640938842514,35.69017226375923,98.65401163002332,6.330737827431436
SK Ranasinghe,3,55,81,3,0,0,46.644082681231666,1.6116411020604218,0.3480257116620753,0.06611570247933884,69.09238829553526,1.9935360629116123,0.43836503078537026,0.14869769868195482,18.333333333333332,67.90123456790124,inf,28.941978844793038,57.585287260779836,45.375,0.6334512726876549,1.1791420655836058,0.0,34.65820838707276,85.29924480930279,21.954286211865195,100.57992771716296,0.0
SK Sharma,12,80,135,8,0,0,89.7296393182452,8.267847668675772,0.20512820512820512,0.042735042735042736,104.99849738366609,7.355811736582074,0.34973661742839623,0.05064699661146947,10.0,59.25925925925925,inf,10.852841381947817,66.46639949499645,280.8,0.921417686674533,0.8915671634014154,0.0,14.274223042099543,77.77666472864155,13.152521574527677,69.34312035093787,0.0
SK Warne,107,1018,1413,78,1,0,1002.8011886147566,68.85619575601237,2.5349828225715383,0.1308528227010997,1137.31224607516,70.50261304274453,3.4605093719163524,0.28843105383961865,13.051282051282051,72.04529370134466,inf,14.563703056847928,70.96965241434937,817.7125857224687,0.8961513428513136,1.0151563555745668,0.0,16.131490692204938,80.48918938960792,14.456257046012922,81.70911216390546,0.0
SKL de Silva,6,161,193,3,2,0,137.2786405209241,6.1346969345344835,0.34176468936863086,0.01507537688442211,167.6945161920338,6.308768549075532,0.5893979516197078,0.06965839671458297,53.666666666666664,83.41968911917098,inf,22.377411954636546,71.12882928545291,398.0,2.3982517180923177,1.1727971619551423,0.0,26.581180604035197,86.88835035856674,63.7483620525496,101.90241070749114,0.0
SKW Kelly,6,14,31,0,0,0,17.540648480312477,2.0702127839112836,0.00641025641025641,0.0,19.52249842463582,2.1932320820873414,0.020895362431969194,0.0,inf,45.16129032258064,inf,8.472872265416441,56.58273703326605,inf,inf,0.7981460899643202,,8.90124605785261,62.975801369792975,inf,50.26388962566995,
SL Boock,7,30,31,3,0,0,22.55364587828003,1.8198984679316734,0.033707865168539325,0.0,23.14518525566939,1.8668489615928041,0.04859338685069796,0.0,10.0,96.7741935483871,inf,12.392804475467468,72.75369638154848,inf,0.8069198557756468,1.330161879897701,,12.397995623556932,74.66188792151416,10.00418884046766,99.31239719439274,
SL Campbell,87,2283,3853,87,14,2,2744.427014894618,85.86197543605559,15.606368599351853,4.015919049205599,3284.8483946305164,94.7727354871587,15.779287202606202,5.9835186016293,26.24137931034483,59.25253049571763,43.5,31.96324101509275,71.22831598480711,21.66378329194901,0.8209861852855876,0.8318676312431155,0.49801800671147145,34.6602678264531,85.25430559643178,28.455601063816516,70.92029724978039,2.979900007104435
SL Malinga,119,567,761,83,1,0,518.2733931413809,50.60106941573841,0.432201912496706,0.004149377593360996,534.200748025243,48.9332676893722,0.6023620837179386,0.007891770011273957,6.831325301204819,74.50722733245729,inf,10.242340707925488,68.10425665458357,28679.0,0.6669691524632415,1.0940171876531712,0.0,10.916923664618986,70.19720736205558,7.2812513240968295,76.79695137934253,0.0
SL Stewart,4,26,59,4,0,0,47.2827958024824,1.8001863111774479,0.5053955053955054,0.06761706761706762,50.60397128711731,1.9174108676098496,0.5486457765814556,0.10956344432876802,6.5,44.06779661016949,inf,26.265501247788148,80.14033186861424,59.15666178623719,0.24747290899492633,0.5498828814736664,0.0,26.39182459114657,85.76944285952086,6.5312616052548735,47.163148381984314,0.0
SL Watkin,2,4,23,2,0,0,16.64618138424821,1.1939140811455848,0.016260162601626018,0.0,19.237346348517715,1.0244396240057845,0.07639323731997495,0.003757044458359424,2.0,17.391304347826086,inf,13.942528735632182,72.37470167064438,inf,0.14344600164880464,0.24029535108785263,,18.77840909090909,83.6406362979031,2.6936877014164735,20.098456064416016,
SLV Raju,16,32,67,8,0,0,32.17352904675502,4.408856015392606,0.0,0.0,41.647047863459534,4.764523969338944,0.031016819921847738,0.0,4.0,47.76119402985074,inf,7.2974778342562825,48.020192607097044,inf,0.5481345871614638,0.9946064652558677,,8.741072168273272,62.15977293053662,4.791283984305031,61.824512035548395,
SM Boland,4,9,22,3,0,0,14.527426160337553,1.6708860759493671,0.046511627906976744,0.0,12.297169811320755,1.6733490566037736,0.004048582995951417,0.0,3.0,40.909090909090914,inf,8.694444444444445,66.03375527426161,inf,0.3450479233226837,0.6195178623293639,,7.348837209302325,55.89622641509434,2.5357010179062334,34.62871070095737,
SM Curran,27,597,649,24,2,0,546.6706137160896,23.78955649770526,1.7486468411076137,0.1979940113408302,551.6166782808234,24.874926099820634,1.666081208383055,0.15473492623892943,24.875,91.98767334360555,inf,22.979436954565397,84.2327602027873,136.3677609093022,1.0824895339769414,1.092065285788434,0.0,22.175610736178268,84.99486568271547,24.00486653145967,92.81994228234424,0.0
SM Davies,8,244,231,8,1,0,186.58782159789322,5.713555885291336,1.345489341891529,0.367028082184165,197.0409225772238,5.675216635932693,1.3984437043616036,0.5081484459076367,30.5,105.62770562770562,inf,32.65703973916395,80.77394874367671,21.796697278291123,0.9339487058106765,1.3076952070635839,0.0,34.719542039973796,85.29910068278086,32.4262713545729,111.54522512970661,0.0
SM Ervine,34,698,816,27,2,1,607.77069228739,27.56165184410106,2.489673535919746,0.17882591076821425,689.5633042776578,29.557748780462425,2.785277381058027,0.3098694957488462,25.85185185185185,85.5392156862745,34.0,22.05131592711376,74.48170248619977,190.12904703764772,1.1723496201904688,1.1484594582424255,5.592030795224933,23.329358044123335,84.5053068967718,27.350164042315452,97.05091897727644,1.7327997627283696
SM Gavaskar,102,3092,4966,88,27,1,2983.8840373299713,99.45396435414145,16.055081048145016,3.043362697758347,4231.870837789277,123.2995428017346,17.847102400832423,6.240492178033822,35.13636363636363,62.263391059202576,102.0,30.002665622305248,60.086267364679244,33.51555832472096,1.1711080634862583,1.0362332990550036,0.3285839051443231,34.32186966495177,85.21689161879334,40.194618318549416,88.30458073735491,2.0505252898809556
SM Harwood,1,0,4,1,0,0,2.059299191374663,0.24258760107816713,0.0,0.0,2.2358490566037736,0.30424528301886794,0.0010121457489878543,0.0,0.0,0.0,inf,8.488888888888889,51.482479784366575,inf,0.0,0.0,,7.348837209302325,55.89622641509434,0.0,0.0,
SM Katich,42,1324,1926,37,9,1,1457.9088861147834,47.84132521547386,5.799919978422126,1.929000869103973,1644.6273057363785,48.43214584409644,6.9521553473053475,2.455629711956475,35.78378378378378,68.7435098650052,42.0,30.473839918699316,75.6962038481196,21.772929537097166,1.1742459722585268,0.9081500309174736,0.5184030842165992,33.95734954694038,85.3908258430103,39.874280934069645,77.54768112939841,1.273006016372156
SM Patil,42,1005,1223,41,9,0,894.2338798401837,29.630056254217713,5.624177914302509,0.5777416336187473,1025.2399812728975,31.056945822942644,7.290612252028213,1.3497469143414205,24.51219512195122,82.17497955846281,inf,30.17995889605823,73.11806049388257,72.69685540390857,0.8122010770913518,1.1238670583355803,0.0,33.01161637457356,83.82992487922301,26.812070375955155,94.21369107450505,0.0
SM Pollock,205,3519,4059,133,14,1,3063.5080419457026,150.34686955037088,10.913919170467592,0.5720360919160992,3452.652779926193,159.09626661280558,13.24004897077706,1.5528590638273163,26.458646616541355,86.69623059866962,205.0,20.376267567841392,75.47445286882736,358.36899611234224,1.2985031006512404,1.148683127910121,1.74814144445045,21.701658080569256,85.06166001296361,28.179670306892227,97.70889368891831,2.714617286867058
SM Sharif,54,561,775,31,0,0,610.09773450164,41.13519270954503,1.65026723110955,0.07448053013255596,612.7572782166751,40.53202446276596,1.484229579002731,0.08634374241812348,18.096774193548388,72.38709677419355,inf,14.831527320402529,78.72228832279227,725.0216922985652,1.220155807463883,0.9195248044286779,0.0,15.117855235175186,79.06545525376453,18.44613886159727,72.7026472792822,0.0
SM Sharma,6,65,87,3,0,0,71.56850263703527,4.151811323393534,0.0873405257587638,0.006389776357827476,71.90709273767052,4.07351631081073,0.12789538324272173,0.003757044458359424,21.666666666666668,74.71264367816092,inf,17.237898609163643,82.26264670923594,939.0,1.2569204146002284,0.9082207619971051,0.0,17.65233946574262,82.65183073295462,22.18758583994519,75.0661086887398,0.0
SM Warnapura,3,35,76,3,0,0,60.563335792209294,1.856077233320225,0.5388439652590596,0.15356802526613847,64.3792060790399,1.8117968504602953,0.5737902743155123,0.2189894492699318,11.666666666666666,46.05263157894737,inf,32.6297498320537,79.68859972659118,19.53531664420963,0.3575469234890047,0.5779074012713531,0.0,35.533346943772464,84.70948168294724,12.704838881013272,48.95423642243533,0.0
SMA Priyanjan,20,420,522,18,2,0,463.4792913489671,14.89116010287123,2.917893826543696,0.3125129923858315,446.9497210689988,15.69208820999353,2.310555996188814,0.2904951212470129,23.333333333333332,80.45977011494253,inf,31.124458279083413,88.78913627374848,63.997339270003245,0.7496783758968761,0.9061893548201051,0.0,28.48248844180969,85.62255192892698,21.352705676557434,77.59024509052529,0.0
SMH Kirmani,31,373,616,18,0,0,429.1367841751588,33.15642122382143,0.6346646957949568,0.0,484.30502675624587,32.10000408594712,0.8519931445116679,0.04997462124233784,20.72222222222222,60.55194805194806,inf,12.942795643663825,69.6650623660972,inf,1.6010623046781112,0.8691867342878591,,15.08738209065422,78.62094590198797,24.155838741622105,68.33628321517136,
SMS Kaluperuma,2,11,41,2,0,0,31.048075230396655,1.0832282651619318,0.24512820512820513,0.042735042735042736,34.47474108019341,1.1588104749326211,0.2743228882907278,0.05478172216438401,5.5,26.82926829268293,inf,28.662541616521867,75.72701275706501,46.8,0.19188807725375095,0.35428927295405394,0.0,29.750111710198286,84.08473434193515,5.708691734154249,29.790319396538973,0.0
SMSM Senanayake,33,290,311,22,0,0,252.07382093330057,18.78432787891102,0.534187276297445,0.0049261083743842365,240.58535067222817,17.442325720954997,0.49369133633363865,0.015405858927992806,13.181818181818182,93.2475884244373,inf,13.419368665104134,81.0526755412542,6699.0,0.9822979389556767,1.150456635783431,0.0,13.79319217638459,77.358633656665,13.549024246482148,88.99775342544972,0.0
SN Netravalkar,33,148,245,16,0,0,161.0390647660132,17.51739886297606,0.08777502526434303,0.004166666666666667,158.8311594438127,16.93367263474498,0.1150257445353991,0.001878522229179712,9.25,60.40816326530612,inf,9.193092309291291,65.73023051674008,7920.0,1.006190266429849,0.9190316661056203,0.0,9.379604936847457,64.82904467094396,9.43766719041327,59.57994493597331,0.0
SN Thakur,25,329,313,19,1,0,264.13909165734697,13.274490063607363,1.0292486143824713,0.10832147105953119,264.03494583977226,13.3842395546164,1.095641650156784,0.0746949279484901,17.31578947368421,105.11182108626198,inf,19.898247721130673,84.38948615250702,230.79450228533668,0.8702168008138698,1.2455558847260424,0.0,19.727302755030497,84.35621272836174,17.16703029216928,105.07037717701284,0.0
SO Dowrich,1,6,8,1,0,0,7.2802659886563665,0.2816350479170741,0.08333333333333333,0.008333333333333333,6.977888985344431,0.2892304549864679,0.07384441939120631,0.007891770011273957,6.0,75.0,inf,25.85,91.00332485820458,120.0,0.23210831721470018,0.8241457124435848,0.0,24.125706214689263,87.22361231680539,5.599777071107759,71.88496611473661,0.0
SO Hetmyer,51,1539,1460,48,4,5,1219.422676473974,34.305103504901766,9.414457316118128,1.992680832242053,1213.9687616497413,34.58874417792239,9.365503443370562,2.1179595990072237,32.0625,105.41095890410959,10.2,35.546392573913494,83.5221011283544,25.593662153420553,0.9019902633813192,1.2620726428100393,2.5091825640608385,35.097219933894095,83.14854531847543,31.65735065212522,104.9395043358986,5.314347297214211
SO Ngoche,12,68,119,9,0,0,93.53275659113227,7.199245008762915,0.10760681487712759,0.0,90.9963168732477,6.852412129670014,0.11604491857320613,0.001878522229179712,7.555555555555555,57.14285714285714,inf,12.992022979810281,78.59895511859854,inf,0.5815534322327597,0.7270180253240499,,13.279457678741476,76.46749317079639,7.722714191261781,55.59324588651266,
SO Tikolo,130,3428,4524,118,24,3,3335.024979846671,98.57333050042027,24.87760851425466,4.402588220147127,3722.2445546526797,102.5303095162063,25.761953443725105,6.940922176573784,29.050847457627118,75.7736516357206,43.333333333333336,33.83293394791456,73.71850088078406,29.52808518523125,0.8586558736629399,1.0278783579478925,0.6814173504284134,36.30384587948921,82.27773109311846,31.17251050097753,84.57149913167287,4.729664799090724
SP Davis,11,20,34,4,0,0,13.03550241008528,1.7703930292918058,0.0,0.0,19.004716981132077,2.5860849056603774,0.011133603238866398,0.0,5.0,58.82352941176471,inf,7.36305565736426,38.33971297083906,inf,0.6790658977294545,1.5342715125829323,,7.348837209302326,55.89622641509434,4.990344736802503,85.75998784956485,
SP Fleming,269,8037,11242,248,49,8,8187.397098032892,251.27476062659431,50.21045229717617,9.939135518747255,9377.206325134275,259.5547094255529,51.8953264473053,16.64693733096306,32.40725806451613,71.4908379291941,33.625,32.583444026038634,72.82865235752439,27.064728063382436,0.9945927765836629,0.981630657920693,0.8048989758626747,36.12805310251519,83.41226049754736,35.93270064779259,81.88003215085965,13.399102808942294
SP Gauchan,1,9,44,0,0,0,34.1374695863747,1.940389294403893,0.05235602094240838,0.0,36.80187997107737,1.9597975415762834,0.038196618659987476,0.001878522229179712,inf,20.454545454545457,inf,17.593103448275862,77.58515815085158,inf,inf,0.2636399273012366,,18.778409090909093,83.64063629790311,inf,22.051011273008346,
SP Heaney,4,41,92,4,0,0,68.05339730470304,2.0724743114955557,0.7910005138680676,0.11956145678058117,75.90814240565844,2.0064187400099267,0.7891774753809407,0.22671008716398716,10.25,44.565217391304344,inf,32.83678689150738,73.97108402685113,33.45559771273771,0.31214990778074486,0.6024680857066714,0.0,37.83265222357467,82.50885044093309,11.809458902689824,49.70894917900701,0.0
SP Jones,1,1,2,1,0,0,1.6267571497818711,0.08628211342704799,0.022058823529411766,0.0,1.582258953168044,0.10997245179063361,0.012875536480686695,0.0,1.0,50.0,inf,18.853932584269664,81.33785748909355,inf,0.053039332538736585,0.614719904648391,,14.387775551102203,79.1129476584022,0.7631180119476138,48.63230364102615,
SP Khakurel,6,97,193,6,1,0,164.6480924202642,4.724947980500508,1.0072261155606408,0.4570128848554192,164.5811171158359,4.722184692692408,1.093561834182492,0.4224177860120426,16.166666666666668,50.259067357512954,inf,34.84654076611088,85.30989244573274,13.128732687478085,0.4639389251052762,0.5891352798209623,0.0,34.85274884960039,85.27519021545902,16.169546838247754,50.23862304937023,0.0
